Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Recommended For,Recommended By,Owned Copies,Original Purchase Date,Original Purchase Location,Condition,Condition Description,BCID
14433717,"Silences, or a  Woman's Life",Marie Chaix,"Chaix, Marie",Harry Mathews,"=""1564787958""","=""9781564787958""",5,3.86,Dalkey Archive Press,Paperback,180,2012,1988,2013/12/28,2013/12/26,,,read,,,,1,,,0,,,,,
8332752,Araby,James Joyce,"Joyce, James",,"=""""","=""""",4,3.73,HarperPerennial Classics,Kindle Edition,25,2014,1914,2013/11/30,2013/12/26,,,read,,,,1,,,0,,,,,
765227,The Pleasure of the Text,Roland Barthes,"Barthes, Roland",Richard Miller,"=""0374521603""","=""9780374521608""",3,4.02,Hill and Wang,Paperback,67,1975,1973,2014/02/16,2014/03/30,,,read,,,,1,,,0,,,,,
8967259,Night Soul and Other Stories,Joseph McElroy,"McElroy, Joseph",,"=""1564786021""","=""9781564786029""",3,3.77,Dalkey Archive Press,Paperback,304,2011,2011,2013/12/31,2013/12/26,,,read,,,,1,,,0,,,,,
9376941,Animalinside,László Krasznahorkai,"Krasznahorkai, László","Max Neumann, Ottilie Mulzet, Colm Tóibín","=""081121916X""","=""9780811219167""",2,4.17,New Directions,Paperback,48,2011,2010,2013/12/29,2013/12/26,,,read,,,,1,,,0,,,,,
556967,Chamber Music,James Joyce,"Joyce, James",,"=""0670211273""","=""9780670211272""",3,3.41,Grossman Publishers,Paperback,46,1971,1905,2014/06/18,2014/06/18,,,read,"Features some very engaging poetry, but quite quickly overshadowed by his literary canon (and with good reason).",,,1,,,0,,,,,
10357575,1Q84,Haruki Murakami,"Murakami, Haruki","Jay Rubin, Philip Gabriel","=""0307593312""","=""9780307593313""",1,3.92,Knopf,Hardcover,925,2011,2009,2014/03/27,2014/03/15,,,read,,,,1,,,0,,,,,
13235689,How Music Works,David Byrne,"Byrne, David",,"=""1936365537""","=""9781936365531""",3,3.96,McSweeney's,Hardcover,345,2012,2012,2014/04/16,2013/12/26,,,read,,,,1,,,0,,,,,
16241799,Seiobo There Below,László Krasznahorkai,"Krasznahorkai, László",Ottilie Mulzet,"=""0811219674""","=""9780811219679""",2,4.28,New Directions,Paperback,451,2013,2008,2014/03/15,2013/12/26,,,read,,,,1,,,0,,,,,
17991739,The Conductor and Other Tales,Jean Ferry,"Ferry, Jean","Claude Ballaré, Edward Gauvin","=""1939663016""","=""9781939663016""",3,3.83,Wakefield Press,Paperback,152,2013,1950,2014/05/18,2014/03/15,,,read,,,,1,,,0,,,,,
5107,The Catcher in the Rye,J.D. Salinger,"Salinger, J.D.",,"=""0316769177""","=""9780316769174""",3,3.81,Back Bay Books,Paperback,277,2001,1951,2013/11/14,2014/03/15,,,read,,,,1,,,0,,,,,
66933,The Wretched of the Earth,Frantz Fanon,"Fanon, Frantz","Jean-Paul Sartre, Richard Philcox, Homi K. Bhabha","=""0802141323""","=""9780802141323""",0,4.24,Grove Press,Paperback,320,2005,1961,,2014/12/23,to-read,to-read (#58),to-read,,,,0,,,0,,,,,
20613724,The Unspeakable: And Other Subjects of Discussion,Meghan Daum,"Daum, Meghan",,"=""0374280444""","=""9780374280444""",0,3.75,"Farrar, Straus and Giroux",Hardcover,256,2014,2014,,2014/12/23,to-read,to-read (#57),to-read,,,,0,,,0,,,,,
18470090,The Iraqi Nights,Dunya Mikhail,"Mikhail, Dunya",Kareem James Abu-Zeid,"=""0811222861""","=""9780811222860""",0,3.92,New Directions,Paperback,112,2014,2014,,2014/12/23,to-read,to-read (#56),to-read,,,,0,,,0,,,,,
70535,"2001: A Space Odyssey (Space Odyssey, #1)",Arthur C. Clarke,"Clarke, Arthur C.",,"=""0451457994""","=""9780451457998""",0,4.15,Roc,Paperback,297,2000,1968,,2014/12/23,to-read,to-read (#55),to-read,,,,0,,,0,,,,,
385672,Collected Poems of George Oppen,George Oppen,"Oppen, George",,"=""0811206157""","=""9780811206150""",0,4.52,New Directions Publishing Corporation,Paperback,263,1975,1972,,2014/12/23,to-read,to-read (#54),to-read,,,,0,,,0,,,,,
292275,Hedda Gabler,Henrik Ibsen,"Ibsen, Henrik",William Archer,"=""1847024696""","=""9781847024695""",4,3.81,Echo Library,Paperback,112,2006,1890,,2014/12/23,,,read,,,,1,,,0,,,,,
6488278,Delhi Noir,Hirsh Sawhney,"Sawhney, Hirsh","Irwin Allan Sealy, Omair Ahmed, Radhika Jha, Hartosh Singh Bal, Siddharth Chowdhury, Ruchir Joshi, Meera Nair, Nalinaksha Bhattacharya, Mohan Sikka, Palash Krishna Mehrotra, Tabish Khair, Uday Prakash, Manjula Padmanabhan","=""193335478X""","=""9781933354781""",0,3.19,Akashic Books,Paperback,325,2009,2009,,2014/12/23,to-read,to-read (#53),to-read,,,,0,,,0,,,,,
23282285,Texas: The Great Theft,Carmen Boullosa,"Boullosa, Carmen",Samantha Schnee,"=""1941920004""","=""9781941920008""",0,3.55,Deep Vellum Publishing,Paperback,283,2014,2013,,2014/12/23,to-read,to-read (#52),to-read,,,,0,,,0,,,,,
20600078,Other Lives,Iman Humaydan,"Humaydan, Iman",Michelle Hartman,"=""1566569621""","=""9781566569620""",0,3.57,Interlink Books,Paperback,153,2014,2010,,2014/12/23,to-read,to-read (#50),to-read,,,,0,,,0,,,,,
18585929,The Tree with No Name,Drago Jančar,"Jančar, Drago",Michael Biggins,"=""""","=""""",0,3.80,Dalkey Archive Press,Paperback,288,2014,2008,,2014/12/23,to-read,to-read (#49),to-read,,,,0,,,0,,,,,
20602498,"Lies, Loss, and Longing",Putu Oka Sukanta,"Sukanta, Putu Oka","Vern Cork, Leslie Dwyer","=""6029144316""","=""9786029144314""",0,2.67,Lontar,Paperback,114,2014,2014,,2014/12/23,to-read,to-read (#46),to-read,,,,0,,,0,,,,,
18406293,Nine Rabbits,Virginia Zaharieva,"Zaharieva, Virginia","Виргиния Захариева, Angela Rodel","=""193678713X""","=""9781936787135""",0,3.36,Black Balloon Publishing,Paperback,184,2014,2008,,2014/12/23,to-read,to-read (#45),to-read,,,,0,,,0,,,,,
19157643,Seven Dreams,Feliciano Sánchez Chan,"Chan, Feliciano Sánchez",,"=""1883197317""","=""9781883197315""",0,5.00,New Native Press,Paperback,107,2014,2014,,2014/12/23,to-read,to-read (#44),to-read,,,,0,,,0,,,,,
759517,Hard to Be a God,Arkady Strugatsky,"Strugatsky, Arkady",Boris Strugatsky,"=""0816491216""","=""9780816491216""",0,4.18,Seabury Press,Hardcover,219,1973,1964,,2014/12/23,to-read,to-read (#43),to-read,,,,0,,,0,,,,,
301873,Agostino,Alberto Moravia,"Moravia, Alberto",,"=""2080684426""","=""9782080684424""",0,3.46,Flammarion,Paperback,160,2003,1945,,2014/12/23,to-read,to-read (#42),to-read,,,,0,,,0,,,,,
18470085,The Iceland,Sakutarō Hagiwara,"Hagiwara, Sakutarō",Hiroaki Sato,"=""0811221601""","=""9780811221603""",0,3.52,New Directions,Paperback,64,2014,2014,,2014/12/23,to-read,to-read (#41),to-read,,,,0,,,0,,,,,
24601,Paris Spleen,Charles Baudelaire,"Baudelaire, Charles",Louise Varèse,"=""0811200078""","=""9780811200073""",0,4.29,New Directions,Paperback,118,1970,1869,,2014/12/22,to-read,to-read (#40),to-read,,,,0,,,0,,,,,
507725,Locus Solus,Raymond Roussel,"Roussel, Raymond",,"=""0714507342""","=""9780714507347""",0,4.08,"Riverrun Press (New York, NY)",Paperback,256,1988,1913,,2014/12/22,to-read,to-read (#39),to-read,,,,0,,,0,,,,,
215686,Aurélia and Other Writings,Gérard de Nerval,"Nerval, Gérard de","Gent Sturgeon, Geoffrey Atheling Wagner, Robert Duncan, Marc Lowenthal","=""187897209X""","=""9781878972095""",0,3.92,Exact Change,Paperback,240,2004,1855,,2014/12/22,to-read,to-read (#38),to-read,,,,0,,,0,,,,,
75866,Artaud Anthology,Antonin Artaud,"Artaud, Antonin","Jack Hirschman, David   Rattray","=""0872860000""","=""9780872860001""",0,4.26,City Lights Publishers,Paperback,253,2001,1965,,2014/12/22,to-read,to-read (#37),to-read,,,,0,,,0,,,,,
93111,Paris Peasant,Louis Aragon,"Aragon, Louis",Simon Watson Taylor,"=""1878972103""","=""9781878972101""",0,3.81,Exact Change,Paperback,228,2011,1926,,2014/12/22,to-read,to-read (#36),to-read,,,,0,,,0,,,,,
152126,The Tears of Eros,Georges Bataille,"Bataille, Georges",Peter Connor,"=""0872862224""","=""9780872862227""",0,3.97,City Lights Publishers,Paperback,213,2001,1961,,2014/12/22,to-read,to-read (#35),to-read,,,,0,,,0,,,,,
46987,The Hearing Trumpet,Leonora Carrington,"Carrington, Leonora","Pablo Weisz Carrington, Helen Byatt","=""1878972197""","=""9781878972194""",0,4.06,Exact Change,Paperback,199,2004,1974,,2014/12/22,to-read,to-read (#34),to-read,,,,0,,,0,,,,,
385278,"Darkness Moves: An Henri Michaux Anthology, 1927-1984",Henri Michaux,"Michaux, Henri",David Ball,"=""0520212290""","=""9780520212299""",0,4.35,University of California Press,Paperback,270,1997,1994,,2014/12/22,to-read,to-read (#33),to-read,,,,0,,,0,,,,,
3057952,"The Art of Noise (futurist manifesto, 1913)",Luigi Russolo,"Russolo, Luigi",Robert Filliou,"=""""","=""""",3,4.03,Something Else Press,Paperback,16,1967,1913,2013/12/16,2014/12/22,,,read,,,,1,,,0,,,,,
53003,Our Lady of the Flowers,Jean Genet,"Genet, Jean","Jean-Paul Sartre, Bernard Frechtman","=""1596541369""","=""9781596541368""",0,4.02,Olympiapress.com,Paperback,216,2004,1943,,2014/12/22,to-read,to-read (#32),to-read,,,,0,,,0,,,,,
23632391,The Land Breakers,John Ehle,"Ehle, John",Linda Spalding,"=""""","=""""",0,4.30,NYRB Classics,Kindle Edition,370,2014,1964,,2014/12/22,to-read,to-read (#31),to-read,,,,0,,,0,,,,,
12258969,Teatro Grottesco,Thomas Ligotti,"Ligotti, Thomas",,"=""""","=""""",0,4.10,,Kindle Edition,280,,2006,,2014/12/22,to-read,to-read (#30),to-read,,,,0,,,0,,,,,
18882309,Inherent Vice,Thomas Pynchon,"Pynchon, Thomas",,"=""""","=""""",0,3.73,Penguin Press,Kindle Edition,381,2012,2009,,2014/12/22,to-read,to-read (#29),to-read,,,,0,,,0,,,,,
5470,1984,George Orwell,"Orwell, George","Erich Fromm, Regina Silveira, Marcelo Pen, Golo Mann, Irving Howe, Raymond Williams, Thomas Pynchon, Homi K. Bhabha, Martha C. Nussbaum, Bernard Crick, George Packer","=""""","=""""",3,4.19,New American Library,Mass Market Paperback,328,1950,1949,2012/02/16,2014/03/15,,,read,,,,1,,,0,,,,,
165081,The Anxiety of Influence: A Theory of Poetry,Harold Bloom,"Bloom, Harold",,"=""0195112210""","=""9780195112214""",4,3.77,"Oxford University Press, USA",Paperback,204,1997,1973,2014/04/15,2014/03/30,,,read,,,,1,,,0,,,,,
157687,Maldoror and the Complete Works,Comte de Lautréamont,"Lautréamont, Comte de",Alexis Lykiard,"=""187897212X""","=""9781878972125""",5,4.27,Exact Change,Paperback,352,2010,1869,2013/12/28,2013/12/26,,,read,,,,1,,,0,,,,,
20943,How to Read and Why,Harold Bloom,"Bloom, Harold",,"=""0684859076""","=""9780684859071""",3,3.59,Scribner,Paperback,288,2001,2000,2012/06/11,2014/03/30,,,read,,,,1,,,0,,,,,
1836295,Writer Sollers,Roland Barthes,"Barthes, Roland",Philip Thody,"=""0816616272""","=""9780816616275""",4,3.94,University of Minnesota Press,Hardcover,104,1987,1979,2014/03/28,2014/03/15,,,read,,,,1,,,0,,,,,
12279,"Molloy, Malone Dies, The Unnamable (The Trilogy, #1-3)",Samuel Beckett,"Beckett, Samuel",,"=""0375400702""","=""9780375400704""",4,4.28,Everyman's Library,Hardcover,512,1997,1958,2013/10/15,2013/12/26,,,read,,,,1,,,0,,,,,
18545,Rosencrantz and Guildenstern Are Dead,Tom Stoppard,"Stoppard, Tom",,"=""0802132758""","=""9780802132758""",3,4.06,Grove Press,Paperback,126,1994,1966,2012/02/13,2014/03/15,,,read,,,,1,,,0,,,,,
5759,Fight Club,Chuck Palahniuk,"Palahniuk, Chuck",,"=""0393327345""","=""9780393327342""",2,4.18,W.W. Norton & Company (NYC),Paperback,218,2005,1996,2012/12/01,2014/03/15,,,read,,,,1,,,0,,,,,
1,"Harry Potter and the Half-Blood Prince (Harry Potter, #6)",J.K. Rowling,"Rowling, J.K.",,"=""""","=""""",2,4.57,Scholastic Inc.,Paperback,652,2006,2005,2007/02/10,2014/06/18,,,read,"Quite easily the weakest book in the whole heptalogy, though it does do some daring things with its narrative.",,,1,,,0,,,,,
53423,Cronopios and Famas,Julio Cortázar,"Cortázar, Julio","Paul Blackburn, Ελένη Χαρατσή","=""0811214028""","=""9780811214025""",4,4.26,New Directions,Paperback,162,1999,1962,2014/08/30,2014/03/30,,,read,,,,1,,,0,,,,,
53410,Blow-Up and Other Stories,Julio Cortázar,"Cortázar, Julio",Paul Blackburn,"=""0394728815""","=""9780394728810""",4,4.22,Pantheon,Paperback,277,1985,1968,2014/04/15,2014/03/30,,,read,,,,1,,,0,,,,,
765167,Seven Types of Ambiguity,William Empson,"Empson, William",,"=""081120037X""","=""9780811200370""",4,3.85,New Directions,Paperback,256,1966,1930,2013/11/15,2014/03/30,,,read,,,,1,,,0,,,,,
139246,S/Z: An Essay,Roland Barthes,"Barthes, Roland","Richard Miller, Richard Howard","=""0374521670""","=""9780374521677""",4,4.00,Hill and Wang,Paperback,288,1975,1970,2012/08/15,2014/03/30,,,read,,,,1,,,0,,,,,
227463,A Clockwork Orange,Anthony Burgess,"Burgess, Anthony",,"=""""","=""""",3,3.99,W. W. Norton & Company,Paperback,192,1986,1962,2011/05/14,2014/03/15,,,read,,,,1,,,0,,,,,
11007,Exiles,James Joyce,"Joyce, James",,"=""1591020751""","=""9781591020752""",3,3.39,Prometheus Books,Paperback,154,2003,1915,2014/05/10,2014/03/15,,,read,,,,1,,,0,,,,,
19251461,The Blind Owl,Sadegh Hedayat,"Hedayat, Sadegh",Naveed Noori,"=""""","=""""",4,3.99,l-Aleph,Kindle Edition,108,2012,1936,2014/08/14,2014/06/23,,,read,,,,1,,,0,,,,,
19947542,Singing Excellence and How to Acheive It: The Consumate Art of Glorious Singing,James Myron Crandall Holland,"Holland, James Myron Crandall",,"=""""","=""""",3,4.00,Xlibris,Kindle Edition,192,2012,2009,2006/05/16,2014/06/23,,,read,,,,1,,,0,,,,,
16004737,Cannonball,Joseph McElroy,"McElroy, Joseph",,"=""1938604229""","=""9781938604218""",4,3.91,Dzanc Books,Paperback,312,2013,2013,2014/07/15,2014/06/26,,,read,,,,1,,,0,,,,,
370152,I Am Jackie Chan: My Life in Action,Jackie Chan,"Chan, Jackie",Long Cheng,"=""0345429133""","=""9780345429131""",3,4.20,Ballantine Books,Mass Market Paperback,416,1999,1998,2005/07/16,2014/06/27,,,read,Jackie Chan talks about jumping off a building and then recollecting his life in action.,,,1,,,0,,,,,
13534313,Sun-Tzu: The Art of Warfare,Sun Tzu,"Tzu, Sun",Roger T. Ames,"=""0307477800""","=""9780307477804""",4,3.97,Ballantine Books,ebook,336,2010,-500,2007/06/14,2014/06/27,,,read,,,,1,,,0,,,,,
97161,Magic Moon,Wolfgang Hohlbein,"Hohlbein, Wolfgang","Heike Hohlbein, Barbara Guggemos, Stafford Hemmer","=""159816452X""","=""9781598164527""",2,3.87,TokyoPop,Paperback,347,2006,1983,2012/08/10,2014/06/27,,,read,,,,1,,,0,,,,,
18608067,Tsai Ming-Liang and a Cinema of Slowness,Song Hwee Lim,"Lim, Song Hwee",,"=""0824836847""","=""9780824836849""",3,3.39,University of Hawaii Press,Hardcover,217,2014,2014,2014/12/10,2014/06/27,,,read,,,,1,,,0,,,,,
15741474,Middle C,William H. Gass,"Gass, William H.",,"=""0307701638""","=""9780307701633""",4,3.40,Knopf,Hardcover,395,2013,2013,2014/12/11,2014/12/22,,,read,,,,1,,,0,,,,,
13792321,Time of Grief: Mourning Poems,Jeffrey Yang,"Yang, Jeffrey",,"=""081122032X""","=""9780811220323""",4,3.31,New Directions,Paperback,192,2013,2013,2014/11/10,2014/12/22,,,read,,,,1,,,0,,,,,
8253450,Asunder,Robert Lopez,"Lopez, Robert",,"=""0982631812""","=""9780982631812""",3,4.19,Dzanc Books,Paperback,171,2010,2010,2014/12/10,2014/12/22,,,read,,,,1,,,0,,,,,
8768203,Preparations for Search,Joseph McElroy,"McElroy, Joseph",,"=""0982378521""","=""9780982378526""",4,4.15,Small Anchor Press,Paperback,58,2010,2010,2014/08/30,2014/12/22,,,read,,,,1,,,0,,,,,
16171079,Cinema of Actuality: Japanese Avant-Garde Filmmaking in the Season of Image Politics,Yuriko Furuhata,"Furuhata, Yuriko",,"=""082235490X""","=""9780822354901""",3,4.03,Duke University Press Books,Hardcover,280,2013,2013,2014/12/10,2014/12/22,,,read,,,,1,,,0,,,,,
780991,Unforgiving Years,Victor Serge,"Serge, Victor",Richard Greeman,"=""1590172477""","=""9781590172476""",0,4.00,NYRB Classics,Paperback,341,2008,1971,,2014/09/12,to-read,to-read (#28),to-read,,,,0,,,0,,,,,
260290,Film as a Subversive Art,Amos Vogel,"Vogel, Amos",Scott MacDonald,"=""1933045272""","=""9781933045276""",4,4.32,Distributed Art Publishers (DAP),Paperback,335,2005,1974,2014/12/22,2014/06/26,,,read,,,,1,,,0,,,,,
524447,Tsai Ming-Liang,Jean-Pierre Rehm,"Rehm, Jean-Pierre","Olivier Joyard, Daniele Riviere","=""2906571903""","=""9782906571907""",0,4.17,Dis Voir,Paperback,128,1999,1999,,2014/06/27,to-read,to-read (#27),to-read,,,,0,,,0,,,,,
40174,Herzog on Herzog,Paul Cronin,"Cronin, Paul",,"=""0571207081""","=""9780571207084""",0,4.44,"Farrar, Straus and Giroux",Paperback,352,2003,2003,,2014/06/27,to-read,to-read (#26),to-read,,,,0,,,0,,,,,
6393092,Dark Entries,Ian Rankin,"Rankin, Ian",Werther Dell'Edera,"=""1401213863""","=""9781401213862""",3,3.41,Vertigo Crime,Hardcover,214,2009,2009,2013/01/01,2014/06/27,,,read,eh,,,1,,,0,,,,,
15195,The Complete Maus,Art Spiegelman,"Spiegelman, Art",,"=""0141014083""","=""9780141014081""",5,4.54,Penguin Books,Paperback,296,2003,1980,2014/06/27,2014/06/27,,,read,"Inventive not so much for its analogy, but for the way it's fleshed out.",,,1,,,0,,,,,
38333,Black Hole,Charles Burns,"Burns, Charles",,"=""037542380X""","=""9780375423802""",4,3.84,Pantheon,Hardcover,368,2005,1995,2014/04/12,2014/06/27,,,read,Comic about identity.,,,1,,,0,,,,,
231,I am Charlotte Simmons,Tom Wolfe,"Wolfe, Tom",,"=""0312424442""","=""9780312424442""",0,3.42,Picador USA,Paperback,738,2005,2004,,2014/06/27,to-read,to-read (#25),to-read,,,,0,,,0,,,,,
385120,The Maximus Poems,Charles Olson,"Olson, Charles",George F. Butterick,"=""0520055950""","=""9780520055957""",0,4.18,University of California Press,Paperback,664,1985,1960,,2014/06/27,to-read,to-read (#24),to-read,,,,0,,,0,,,,,
15766600,House of Psychotic Women: An Autobiographical Topography of Female Neurosis in Horror and Exploitation Films,Kier-la Janisse,"Janisse, Kier-la",,"=""""","=""""",5,4.47,FAB Press ,Paperback,360,2012,2012,2014/03/13,2014/06/27,,,read,Great work relating both autobiographical influences and film subversion. Recommended as supplementary reading to Immoral Tales and Film as a Subversive Art.,,,1,,,0,,,,,
18925136,Manon Lescaut,Antoine François Prévost,"Prévost, Antoine François",,"=""""","=""""",0,3.51,,Kindle Edition,184,2012,1731,,2014/06/23,to-read,to-read (#23),to-read,,,,0,,,0,,,,,
19200830,"vie de Marianne, La (French Edition)",Pierre de Marivaux,"Marivaux, Pierre de",,"=""""","=""""",0,3.50,,Kindle Edition,550,2011,1727,,2014/06/23,to-read,to-read (#22),to-read,,,,0,,,0,,,,,
18045473,Last Train to Istanbul,Ayşe Kulin,"Kulin, Ayşe",John W. Baker,"=""""","=""""",0,3.86,AmazonCrossing,Kindle Edition,395,2013,2002,,2014/06/23,to-read,to-read (#21),to-read,,,,0,,,0,,,,,
16284810,The Summer of the Elder Tree,Marie Chaix,"Chaix, Marie",Harry Matthews,"=""1564788520""","=""9781564788528""",3,3.79,Dalkey Archive Press,Paperback,118,2013,2005,2014/06/22,2014/06/22,,,read,"A compilation of thoughts, conveyances and idolatry that never quite matches the intimate nuances or sincerely anguished love of her earlier work, <i>Silences, or a Woman's Life.</i>",,,1,,,0,,,,,
18465930,Last Words from Montmartre,Qiu Miaojin,"Miaojin, Qiu",Ari Larissa Heinrich,"=""1590177258""","=""9781590177259""",4,3.83,New York Review of Books,Paperback,161,2014,1996,2014/06/22,2014/06/22,,,read,"Experimental structure and narrative that, like the I Ching and Cortazar's Hopscotch, play around with time, narrator-narrative, and ultimately emotive suffering - achieving a sort of universal epitome of human suffering and sublimation.",,,1,,,0,,,,,
23289,The Dead,James Joyce,"Joyce, James",,"=""""","=""9780974960906""",5,4.04,Melville House Publishing,Paperback,64,2011,1914,,2014/06/18,,,read,"One of the rare stories that works both as a standalone process, and as a culmination of that singular dread Joyce found himself in with Dublin.",,,1,,,0,,,,,
2,"Harry Potter and the Order of the Phoenix (Harry Potter, #5)",J.K. Rowling,"Rowling, J.K.",Mary GrandPré,"=""0439358078""","=""9780439358071""",3,4.50,Scholastic Inc.,Paperback,870,2004,2003,,2014/06/18,,,read,"Narratively weaker than its predecessor, and now with the full-time bloat of an author trying to edge in darker waters, Harry Potter and the Order of the Phoenix doesn't quite have the verve or the stakes that earlier books did - but then again, it no longer functions as a standalone narrative with a reoccurring villain either.",,,1,,,0,,,,,
6,"Harry Potter and the Goblet of Fire (Harry Potter, #4)",J.K. Rowling,"Rowling, J.K.",Mary GrandPré,"=""""","=""""",4,4.56,Scholastic,Paperback,734,2002,2000,,2014/06/18,,,read,"Engaging and disquieting, this installment perfectly captures the highs and lows of the whole Harry Potter canon - the meek conciseness of the earlier works have now been replaced by a sure hand, and an engagement with the material that will close this heptalogy strongly.",,,1,,,0,,,,,
5,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",J.K. Rowling,"Rowling, J.K.",Mary GrandPré,"=""043965548X""","=""9780439655484""",4,4.57,Scholastic Inc.,Mass Market Paperback,435,2004,1999,,2014/06/18,,,read,"Beginning with this installment of the franchise, the series begins to take a darker and more serious tone, which would culminate with the fourth book.",,,1,,,0,,,,,
